date,platform,product,system,campaign,cost,impressions,clicks,revenue,new_user_revenue,installs,purchase_events
2026-04-21,GG,Dora And,Android,Dora_and_zmf_2.5_purchase_0417_2-gg-tpv,16.5284,2962,24,0,0,0,0
2026-04-21,GG,Dora And,Android,Dora_and_zmf_2.5_purchase_1119_1-gg,308.917,17222,183,0,0,0,0
2026-04-21,GG,Jovia And,Android,JoviaAnd_syh_260312_AEO,335.5455,8610,329,17.97,0.0,0,3
2026-04-21,GG,Kira And,Android,Kira_and_zmf_2.5_purchase_0421_1-gg #2,42.2701,5139,361,9.99,0.0,0,1
2026-04-21,GG,Romi And,Android,20260416-Romi-And-install-wcx,67.436,1034,64,0,0,0,0
2026-04-21,GG,Romi And,Android,Romi And_syh_260403_AEO,178.8683,1652,125,73.9,0.0,0,10
2026-04-21,TT,,Unknown,0327 PWA-ymt old_link_new 01,696.61,112294,2281,0,0,0,0
2026-04-21,TT,,Unknown,0331 PWA-ymt old_link_new 01,50.0,5180,115,0,0,0,0
2026-04-21,TT,,Unknown,0401 PWA-ymt old_link_new,60.0,4566,84,0,0,0,0
2026-04-21,TT,,Unknown,0414 PWA-ymt old_link_new_1,49.43,5502,72,0,0,0,0
2026-04-21,TT,,Unknown,0416 PWA-ymt old_link_new,131.41,16588,302,0,0,0,0
2026-04-21,TT,,Unknown,0416 PWA-ymt old_link_new 01,100.0,12896,223,0,0,0,0
2026-04-21,TT,,Unknown,0417 PWA-ymt old_link_new,153.21,20978,268,0,0,0,0
2026-04-21,TT,,Unknown,4.15PWAymt_1,99.52,7831,121,0,0,0,0
2026-04-21,TT,,Unknown,PWA-260228-1-old_link-test,720.0,69303,1561,0,0,0,0
2026-04-21,TT,,Unknown,PWA-260228-2-old_link_new,259.97,19926,719,0,0,0,0
2026-04-21,TT,Doni,Android,0117-TT原生-Doni-and-s+VO-zm1,393.28,83558,382,127.95,0.0,7,5
2026-04-21,TT,Doni,Android,0130-2-TT-Doni-and-s+VO-zm1,199.99,42449,132,0,0,0,0
2026-04-21,TT,Doni,Android,0312-TT-Doni-and-s+VO-zm1,149.83,19516,52,0,0,0,0
2026-04-21,TT,Doni,Android,0317-lhtt-Doni and//s+ cj,60.98,9520,71,0.0,0.0,3,0
2026-04-21,TT,Doni,Android,0415-lhtt-Doni and-//vo,11.4,1298,7,0,0,0,0
2026-04-21,TT,Doni,Android,0418-1-TT-Doni-and-VO-zm1,120.0,23657,87,0,0,0,0
2026-04-21,TT,Doni,Android,0418-2-TT-Doni-and-VO-zm1,99.61,31526,95,193.87000000000003,0.0,1,13
2026-04-21,TT,Doni,Android,11.20-TT-Doni-and-AEO-smart-zm1,440.33,51722,284,19.950000000000003,0.0,0,5
2026-04-21,TT,Doni,Android,1213-0.6-TT-Doni-and-s+VO-zm1,15.08,3204,4,0,0,0,0
2026-04-21,TT,Doni,Android,Doni And_syh_260306_VO,640.83,98669,592,0.0,0.0,2,0
2026-04-21,TT,Doni,Android,Doni and-zm1-260321-1-VO-TT,199.25,15474,56,24.950000000000003,0.0,1,5
2026-04-21,TT,Doni,Android,Doni and-zm1-260331-1-VO-TT,100.0,18656,53,0,0,0,0
2026-04-21,TT,Doni,Android,Doni and-zm1-260411-3-VO-TT_1,99.4,9441,26,0,0,0,0
2026-04-21,TT,Doni,Android,Doni_安卓_MCY_0121_S+_1,50.0,3851,12,0,0,0,0
2026-04-21,TT,Doni,Android,Doni_安卓_MCY_0124_S+_,50.0,5139,30,0,0,0,0
2026-04-21,TT,Doni,Android,Doni_安卓_MCY_0124_S+_1,50.0,4257,28,0.0,0.0,3,0
2026-04-21,TT,Doni,Android,Doni_安卓_MCY_1116,266.01,29826,177,23.97,0.0,1,3
2026-04-21,TT,Doni,Android,Doni_安卓_MCY_1218_2,120.0,11537,55,3.99,0.0,1,1
2026-04-21,TT,Dora And,Android,Dora And_cy1_260417_AEO,80.38,11944,64,0,0,0,0
2026-04-21,TT,Dora And,Android,Dora And_cy1_260421_AEO,24.27,1855,5,0,0,0,0
2026-04-21,TT,Dora And,Android,Dora And_syh_260403_AEO,150.9,23445,132,74.95,0.0,0,5
2026-04-21,TT,Dora And,Android,Dora And_syh_260408_AEO,150.69,20734,99,0,0,0,0
2026-04-21,TT,Dora And,Android,Dora_and_zmf_purchase_aeo_0421_01_tt,60.44,8680,23,0,0,0,0
2026-04-21,TT,Dora iOS,iOS,Dora iOS_syh_260122_AEO_2,450.51,46707,435,0,0,0,0
2026-04-21,TT,Jovia And,Android,Jovia And_syh_260306_AEO,90.11,6830,90,74.95,0.0,0,5
2026-04-21,TT,Jovia And,Android,Jovia And_syh_260306_VO,110.3,5732,50,0,0,0,0
2026-04-21,TT,Jovia And,Android,Jovia_And_wcx_aeo_0403_smart,70.1,5667,48,102.90999999999998,0.0,0,9
2026-04-21,TT,Jovia And,Android,Jovia_And_wcx_aeo_0403_smart_3,69.92,3412,26,0,0,0,0
2026-04-21,TT,Jovia And,Android,Jovia_And_wcx_aeo_0403_smart_tt,69.76,4234,55,19.98,0.0,0,2
2026-04-21,TT,Kira And,Android,Kira And_syh_260410_AEO,250.94,12456,144,311.75000000000017,0.0,0,25
2026-04-21,TT,Kira iOS,iOS,0417-1-Kira-ios-TT-AEO-zm1,110.08,3961,49,0,0,0,0
2026-04-21,TT,Kira iOS,iOS,0417-2-Kira-ios-TT-AEO-zm1,94.49,6968,162,0,0,0,0
2026-04-21,TT,Kira iOS,iOS,Kira iOS_syh_260408_test,259.19,12253,140,0,0,0,0
2026-04-21,TT,Luma,iOS,,0,0,0,31.950000000000003,0.0,0,5
2026-04-21,TT,Luma,iOS,0415-lhtt-Luma 25-//s+ vo_1,150.0,18951,82,0,0,0,0
2026-04-21,TT,Luma,iOS,0416-lhtt-Luma 25-//s++ cj,71.96,7674,48,0,0,0,0
2026-04-21,TT,Luma,iOS,0416-lhtt-Luma 26-//s++ cj,120.98,13197,86,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0121_s+_,50.0,2042,18,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0123_s+_1,0.01,7,0,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_,49.88,6169,24,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0127_s+_ (1855466150963265),0,0,0,3.99,0.0,0,1
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0228_s+_2,0.03,1,0,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_AEO_MCY_0408_s+_1,50.0,6243,37,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02,621.68,76124,674,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_0120_smart_02 (1854728351163506),0,0,0,29.979999999999997,0.0,0,2
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_0330_smart_aaaa,606.14,75958,648,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_0330_smart_aaaa (1861075811376338),0,0,0,43.890000000000015,0.0,0,11
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_0330_smart_sss,503.19,73806,574,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart,1723.77,360167,2191,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_1119_smart  (1849118725316657),0,0,0,70.88000000000001,0.0,1,12
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart,209.9,30963,146,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_wcx_aeo_1225_smart  (1852385308106114),0,0,0,564.82,0.0,0,18
2026-04-21,TT,Luma,iOS,Luma_ios_zmf_0414_smart_purchase_02,187.5,6380,59,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_zmf_0418_smart_purchase_02_copy,50.0,5336,39,0,0,0,0
2026-04-21,TT,Luma,iOS,Luma_ios_zmf_0418_smart_purchase_02_copy (1862713087445073),0,0,0,9.99,0.0,0,1
2026-04-21,TT,Romi iOS,iOS,0228-lhtt-romi //s+ aeo,134.06,12037,79,3.99,0.0,0,1
2026-04-21,TT,Romi iOS,iOS,0304-lhtt-romi //s+ aeo,286.78,55504,307,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,0308-lhtt-romi //s+ cj 01,226.8,36209,183,41.940000000000005,0.0,0,6
2026-04-21,TT,Romi iOS,iOS,0312-lhtt-romi //s+ vo,1437.59,222431,1309,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ cj,339.32,63289,331,11.97,0.0,0,3
2026-04-21,TT,Romi iOS,iOS,0404-lhtt-Romi ios-//s++ vo,490.73,59360,262,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,0410-lhtt-Romi ios-//s++ cj,932.54,192510,1681,189.84000000000006,0.0,0,16
2026-04-21,TT,Romi iOS,iOS,0410-lhtt-Romi ios-//s++ vo,400.36,77054,344,25.950000000000003,0.0,0,5
2026-04-21,TT,Romi iOS,iOS,0411-lhtt-romi //s+ cj,390.78,78327,850,21.96,0.0,0,4
2026-04-21,TT,Romi iOS,iOS,Romi IOS_cy1_260417_AEO,60.19,8166,22,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi iOS_syh_260122_AEO_2,90.06,13315,54,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_0416_01_tt,39.76,10209,54,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_0410_03_tt_copy,57.38,9092,45,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_purchase_1128_03_tt,399.34,37673,405,29.979999999999997,0.0,0,2
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_0421_01_tt,10.43,1597,9,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1213_01_tt,950.06,95868,423,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,Romi_ios_zmf_smart_troas_1217_01_tt,1100.91,170272,783,0,0,0,0
2026-04-21,TT,Romi iOS,iOS,restricted,0,0,0,23.940000000000005,0.0,1,6
2026-04-21,TT,Vika: Sync & Connect,Unknown,Vika iOS_syh_260417_Install,87.15,8064,128,0,0,0,0
2026-04-21,TT,Vika: Sync & Connect,Unknown,Vika iOS_syh_260420_AEO,79.48,4953,32,0,0,0,0
2026-04-22,FB,,Unknown,Dora ios-W2A链路测试-0422,12.16,303,9,0,0,0,0
2026-04-22,FB,Doni,Android,,0,0,0,0.0,0.0,3,0
2026-04-22,FB,Doni,Android,0110_AEO_MCY_Doni,99.29,2934,89,0,0,0,0
2026-04-22,FB,Doni,Android,0119_AEO_MCY_Doni,55.97,1552,36,0,0,0,0
2026-04-22,FB,Doni,Android,0127-Doni-and-VO-zm1,304.2,5589,84,0,0,0,0
2026-04-22,FB,Doni,Android,0211_AEO_MCY_Doni,66.07,4102,54,0,0,0,0
2026-04-22,FB,Doni,Android,0219_AEO_MCY_Doni,91.71,3361,62,0,0,0,0
2026-04-22,FB,Doni,Android,026_ AEO_MCY_Doni,52.22,1945,25,0,0,0,0
2026-04-22,FB,Doni,Android,0305_ AEO_MCY_Doni,330.81,11679,253,0,0,0,0
2026-04-22,FB,Doni,Android,0326_ AEO_MCY_Doni,47.59,2168,47,0,0,0,0
2026-04-22,FB,Doni,Android,0327_ AEO_MCY_Doni,161.24,7052,171,0,0,0,0
2026-04-22,FB,Doni,Android,0331_ AEO_MCY_Doni,110.72,3039,97,0,0,0,0
2026-04-22,FB,Doni,Android,0401_ AEO_MCY_Doni,50.07,1863,46,0,0,0,0
2026-04-22,FB,Doni,Android,0408_ AEO_MCY_Doni,107.69,6685,130,0,0,0,0
2026-04-22,FB,Doni,Android,0414_ VO_MCY_Doni,99.35,4710,106,0,0,0,0
2026-04-22,FB,Doni,Android,0415_ VO_MCY_Doni,43.79,942,16,0,0,0,0
2026-04-22,FB,Doni,Android,0418-Doni-and-VO-abo-zm1,302.26,12996,181,0,0,0,0
2026-04-22,FB,Doni,Android,0421_fb_and_测新doni_ymt_2,58.52,1027,14,0,0,0,0
2026-04-22,FB,Doni,Android,0422_Kira测新_and_ymt_1,164.32,3287,105,0,0,0,0
2026-04-22,FB,Doni,Android,11.13-Doni-and-AAAAEO-zm1,297.54,12361,256,0,0,0,0
2026-04-22,FB,Doni,Android,11.14-Doni-and-AEO-zm1,767.72,17378,314,0,0,0,0
2026-04-22,FB,Doni,Android,11.28-Doni-and-AEO-zm1,484.67,19281,358,0,0,0,0
2026-04-22,FB,Doni,Android,1212_AEO_MCY_Doni,53.98,1602,31,0,0,0,0
2026-04-22,FB,Doni,Android,1213-Doni-and-AEO-zm1,190.87,4770,102,0,0,0,0
2026-04-22,FB,Doni,Android,20251219-Doni-and-aeo-cww-wcx,117.93,2688,49,0,0,0,0
2026-04-22,FB,Doni,Android,Doni And_syh_260306_AEO,474.98,15631,410,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and-zm1-260324-VO-FB,256.19,4878,55,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and-zm1-260404-AEO-FB,76.02,1941,45,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and-zm1-260404-VO-cbo-FB,97.68,1076,18,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260403_VO_1-N-1,45.92,1115,11,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260405_VO_1-N-1,31.75,892,11,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260408_aeo_常规,47.27,2909,55,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260409_VO_定投,99.84,1974,30,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260410_AEO_CBO,84.95,4771,114,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260415_CBO_0.8,21.85,486,4,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260416_CBO_0.75,125.27,3065,59,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_cy1_20260416_CBO_0.8,96.27,2066,31,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_wvv_20260324_vo_常规_,35.44,423,5,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_wvv_20260329_vo_常规_,45.63,554,12,0,0,0,0
2026-04-22,FB,Doni,Android,Doni and_wvv_20260409_vo_常规_1,405.63,5405,71,0,0,0,0
2026-04-22,FB,Doni,Android,Doni_and_zmf_abo_aeo_0423_1,31.39,913,10,0,0,0,0
2026-04-22,FB,Doni,Android,Doni_and_zmf_abo_vo_0416_1,275.76,6987,74,0,0,0,0
2026-04-22,FB,Doni,Android,Doni_and_zmf_abo_vo_0418_1,72.92,1373,17,0,0,0,0
2026-04-22,FB,Doni,Android,Doni_and_zmf_abo_vo_0421_1_copy16,23.07,362,5,0,0,0,0
2026-04-22,FB,Dora And,Android,0110-22-Dora-and-AEO-zm1,270.95,7597,85,0,0,0,0
2026-04-22,FB,Dora And,Android,0111-22-Dora-and-AEO-zm1,92.28,1973,34,0,0,0,0
2026-04-22,FB,Dora And,Android,0115-Dora-and-VO-zm1,36.45,845,6,39.99,0.0,0,1
2026-04-22,FB,Dora And,Android,0118_AEO_MCY_Dora,66.07,2962,33,0,0,0,0
2026-04-22,FB,Dora And,Android,0120-11-Dora-and-AEO-zm1,883.16,27079,392,0,0,0,0
2026-04-22,FB,Dora And,Android,0127-Dora-and-VO-zm1,64.64,1489,14,0,0,0,0
2026-04-22,FB,Dora And,Android,0211_AEO_MCY_Dora,47.28,2151,36,0,0,0,0
2026-04-22,FB,Dora And,Android,0228_VO_MCY_Dora,157.78,4602,58,89.94,0.0,1,6
2026-04-22,FB,Dora And,Android,0304_VO_MCY_Dora,56.54,2135,13,0.0,0.0,2,0
2026-04-22,FB,Dora And,Android,0319-lhfb-Dora and//voo 28,1155.31,33137,428,0,0,0,0
2026-04-22,FB,Dora And,Android,0319-liuhfb-Dora and//aeo,125.58,4569,50,193.91000000000003,0.0,0,9
2026-04-22,FB,Dora And,Android,0319-liuhfb-Dora and//voo 28,0,0,0,58.88000000000002,0.0,4,12
2026-04-22,FB,Dora And,Android,0319_AEO_MCY_Dora,47.32,1877,30,0.0,0.0,2,0
2026-04-22,FB,Dora And,Android,0328_AEO_MCY_Dora,111.51,4331,71,0,0,0,0
2026-04-22,FB,Dora And,Android,0331_and_Dora二测_ymt_冲,256.15,14243,218,123.84999999999997,0.0,2,15
2026-04-22,FB,Dora And,Android,0404-lhfb-Dora and// aaa VOO 01,463.86,14551,190,0,0,0,0
2026-04-22,FB,Dora And,Android,0404-liuhfb-Dora and// aaa VOO 01,0,0,0,89.94,0.0,2,6
2026-04-22,FB,Dora And,Android,0409-liuhfb-Dora and-//aeoo,45.74,2392,41,0,0,0,0
2026-04-22,FB,Dora And,Android,0409_AEO_MCY_Dora,36.48,1381,7,0,0,0,0
2026-04-22,FB,Dora And,Android,0410-lhfb-Dora and// aaa VOO 04,137.37,3829,46,0,0,0,0
2026-04-22,FB,Dora And,Android,0410_AEO_MCY_Dora,133.72,3948,38,0,0,0,0
2026-04-22,FB,Dora And,Android,0411-liuhfb-Dora and-//aeo-地区,72.46,3161,60,0,0,0,0
2026-04-22,FB,Dora And,Android,0415-liuhfb-Dora and// aaa VOO 05,205.81,6754,64,0.0,0.0,1,0
2026-04-22,FB,Dora And,Android,0417_AEO_MCY_Dora,126.82,6288,86,3.99,0.0,1,1
2026-04-22,FB,Dora And,Android,0418-liuhfb-Dora and//vo,218.02,7649,84,84.94,0.0,1,6
2026-04-22,FB,Dora And,Android,0421_and_Dora低_ymt_3,22.21,1048,7,0,0,0,0
2026-04-22,FB,Dora And,Android,0422_Dora测新_and_ymt_1,149.1,4759,56,0.0,0.0,1,0
2026-04-22,FB,Dora And,Android,0422_Dora测新_and_ymt_2,162.13,5176,47,0.0,0.0,1,0
2026-04-22,FB,Dora And,Android,0422_Dora测新_and_ymt_3,163.68,5212,69,0,0,0,0
2026-04-22,FB,Dora And,Android,0422_Dora测新_and_ymt_4,134.73,5320,90,0,0,0,0
2026-04-22,FB,Dora And,Android,0422_Dora测新_and_ymt_5,116.56,4529,50,0,0,0,0
2026-04-22,FB,Dora And,Android,0923-Dora-and-AAAEO-zm1,97.55,3183,61,0,0,0,0
2026-04-22,FB,Dora And,Android,10.1 AEO,0,0,0,516.7200000000001,0.0,2,28
2026-04-22,FB,Dora And,Android,10.4 AEO1,0,0,0,61.890000000000015,0.0,6,11
2026-04-22,FB,Dora And,Android,1001-Dora-and-AAAEO-zm1,298.07,7624,103,0,0,0,0
2026-04-22,FB,Dora And,Android,1011-1_FB_每日测新_P1,0,0,0,3.99,0.0,4,1
2026-04-22,FB,Dora And,Android,1011-22-Dora-and-AEO-zm1,183.13,7065,91,0,0,0,0
2026-04-22,FB,Dora And,Android,1018-22-Dora-and-AEO-zm1,102.36,2304,56,0,0,0,0
2026-04-22,FB,Dora And,Android,11.12-Dora-and-AEO-zm1,37.73,1108,20,0,0,0,0
2026-04-22,FB,Dora And,Android,11.16-Dora-and-VO-zm1,51.78,1165,15,0,0,0,0
2026-04-22,FB,Dora And,Android,11.28-Dora-and-VO-zm1,65.31,1798,21,0,0,0,0
2026-04-22,FB,Dora And,Android,1126_AEO_MCY,41.29,1098,24,0,0,0,0
2026-04-22,FB,Dora And,Android,1204-22-Dora-and-AEO-zm1,283.06,9545,135,0,0,0,0
2026-04-22,FB,Dora And,Android,3.21 AEOc cyl cbo,955.38,34011,322,37.92000000000001,0.0,1,8
2026-04-22,FB,Dora And,Android,4.11 AEOc cbo Value cyl,787.88,16729,217,43.95,0.0,12,5
2026-04-22,FB,Dora And,Android,Dora And_syh_260129_VO,1546.96,39267,424,201.60000000000014,0.0,6,40
2026-04-22,FB,Dora And,Android,Dora and-zm1-260403-1-VO-FB,48.84,1330,14,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and-zm1-260411-1-VO-FB,27.9,1082,15,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and-zm1-260411-2-VO-FB-cbo,41.84,1364,5,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_dsk_20260403_VO_1-N-1,29.59,497,4,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_dsk_20260410_AEO_CBO,128.81,6203,98,0.0,0.0,1,0
2026-04-22,FB,Dora And,Android,Dora and_dsk_20260415_AEO_常规,31.16,966,23,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_dsk_20260416_CBO_0.7-,75.97,1867,29,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_dsk_20260416_CBO_0.75-,40.26,777,11,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_zjc_260421_VO_CBO1,38.07,925,5,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora and_zjc_260421_VO_CBO2,41.65,877,5,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora_and_zmf_abo_aeo_0411_1,79.16,3488,52,0,0,0,0
2026-04-22,FB,Dora And,Android,Dora_and_zmf_abo_vo_0421_1,53.17,901,12,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,0119-Dora-ios-AEO-zm1,167.16,6112,179,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,0124-Dora-ios-AEO-zm1,569.7,23696,412,0.0,0.0,1,0
2026-04-22,FB,Dora iOS,iOS,0418-lhfb-Dora ios-//aaa vo,710.38,33798,816,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,0418-liuhfb-Dora ios-//aaa vo,0,0,0,22.97,0.0,0,3
2026-04-22,FB,Dora iOS,iOS,3.10 AEOc cyl,582.07,24847,511,79.80000000000001,0.0,1,20
2026-04-22,FB,Dora iOS,iOS,3.10 VOc cyl,5283.48,139834,3612,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,4.18 VOc cyl,1517.59,45511,1136,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora iOS_syh_260127_AEO,537.88,28197,588,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora iOS_syh_260130_VO,1006.8,33231,594,99.99,0.0,0,1
2026-04-22,FB,Dora iOS,iOS,Dora ios-W2A链路测试,33.74,997,23,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora ios_wvv_0417_aeo_1,1357.21,70939,1539,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora_ios_10.29 AEO_Enzo_zmf,1464.55,57787,1645,373.8300000000001,0.0,1,17
2026-04-22,FB,Dora iOS,iOS,Dora_ios_9.29 AEO_zmf,2430.01,63736,1294,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora_ios_wcx_abo_aeo_1113,468.44,14704,363,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora_ios_wcx_abo_aeo_1118,2029.41,103103,1747,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora_ios_wcx_aeo_1026_110,503.99,22922,385,19.950000000000003,0.0,1,5
2026-04-22,FB,Dora iOS,iOS,Dora_ios_wcx_aeo_1028_107,1551.98,67633,888,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,Dora_ios_zmf_abo_vo_0421_1,100.2,2282,56,0,0,0,0
2026-04-22,FB,Dora iOS,iOS,dora_ios_AEO_MCY_1106_,3732.54,146556,1473,239.7900000000001,0.0,0,21
2026-04-22,FB,Dora iOS,iOS,dora_ios_AEO_MCY_1115,2003.43,89134,1197,0.0,0.0,1,0
2026-04-22,FB,GraceChat,iOS,0226-GC-ios-AEO-zm1,49.86,1264,41,0,0,0,0
2026-04-22,FB,GraceChat,iOS,0227-lhfb-GC ios-AEO,110.6,5133,142,0,0,0,0
2026-04-22,FB,GraceChat,iOS,0320-2-GC-ios-VO-zm1,135.97,6500,233,7.98,0.0,0,2
2026-04-22,FB,GraceChat,iOS,0320-GC-ios-VO-zm1,530.72,16402,334,0,0,0,0
2026-04-22,FB,GraceChat,iOS,0331-lhfb-GC ios-VO,428.46,12301,374,0,0,0,0
2026-04-22,FB,GraceChat,iOS,0416-1-GC-ios-VO-cbo-zm1,97.73,2575,133,19.99,0.0,0,1
2026-04-22,FB,GraceChat,iOS,0416-2-GC-ios-AEO-cbo-zm1,49.45,1477,62,0,0,0,0
2026-04-22,FB,GraceChat,iOS,0627-2-GC-ios-AEO-zm1,93.41,3752,130,0,0,0,0
2026-04-22,FB,Jovia And,Android,0203-1-Jovia-and-AAAAEO-zm1,98.92,2356,40,0,0,0,0
2026-04-22,FB,Jovia And,Android,0203-2-Jovia-and-AEO-zm1,99.63,1718,29,0,0,0,0
2026-04-22,FB,Jovia And,Android,0205-1-Jovia-and-AEO-zm1,480.46,8521,198,0,0,0,0
2026-04-22,FB,Jovia And,Android,0416-2-Jovia-and-AEO-abo-zm1,209.46,5032,124,0,0,0,0
2026-04-22,FB,Jovia And,Android,0416-Jovia-and-AEO-cbo-zm1,193.03,4087,78,0,0,0,0
2026-04-22,FB,Jovia And,Android,4.1 AEOc cyl,190.61,2799,81,0,0,0,0
2026-04-22,FB,Jovia And,Android,Jovia and-zm1-260401-AEO-FB-地区测试3,108.61,3053,73,0,0,0,0
2026-04-22,FB,Kira And,Android,0418-Kira-and-AEO-zm1,805.11,16177,675,0,0,0,0
2026-04-22,FB,Kira And,Android,0418-liuhfb-Kira and// aeo,508.92,7595,244,0,0,0,0
2026-04-22,FB,Kira And,Android,0419-liuhfb-Kira and// aeo,248.7,6956,200,0,0,0,0
2026-04-22,FB,Kira And,Android,0421-Kira-and-aeo-ymt//ff,165.7,4484,178,0,0,0,0
2026-04-22,FB,Kira And,Android,0422_Kira测新_and_ymt_2,238.23,4939,195,0,0,0,0
2026-04-22,FB,Kira And,Android,0422_Kira测新_and_ymt_3,76.53,1372,47,0,0,0,0
2026-04-22,FB,Kira And,Android,Kira And_wvv_20260421_aeo_1,210.78,3916,108,0,0,0,0
2026-04-22,FB,Kira And,Android,Kira And_wvv_20260422_aeo_2_测素材,101.54,1830,70,0,0,0,0
2026-04-22,FB,Kira And,Android,Kira And_wvv_20260422_vo_1,48.48,980,53,0,0,0,0
2026-04-22,FB,Kira And,Android,Kira and_dsk_20260420_aeo_定投,114.46,1968,86,0,0,0,0
2026-04-22,FB,Kira And,Android,kira and_zjc_20260420_AEO_ABO,227.0,4813,148,0,0,0,0
2026-04-22,FB,Kira And,Android,kira and_zjc_20260420_AEO_CBO,42.24,819,26,0,0,0,0
2026-04-22,FB,Kira And,Android,kira and_zjc_20260421_AEO_ABO,84.14,1622,58,0,0,0,0
2026-04-22,FB,Luma,iOS,0219_Luma_iOS_AEO_MCY,267.83,9523,254,0,0,0,0
2026-04-22,FB,Luma,iOS,0407_Luma_iOS_AEO_MCY,121.9,3322,56,0,0,0,0
2026-04-22,FB,Luma,iOS,0408_Luma_iOS_AEO_MCY,251.99,11203,260,0,0,0,0
2026-04-22,FB,Luma,iOS,0417-1-Luma-ios-AEO-abo-zm1,60.82,1946,55,0,0,0,0
2026-04-22,FB,Luma,iOS,0417-2-Luma-ios-VO-cbo-zm1,188.98,4177,131,0,0,0,0
2026-04-22,FB,Luma,iOS,0422-lhfb-Luma ios-//aeo,182.31,3536,179,0,0,0,0
2026-04-22,FB,Luma,iOS,0422-liuh-Luma ios-//aeo,0,0,0,171.69000000000005,0.0,0,31
2026-04-22,FB,Luma,iOS,1230_Luma_iOS_AEO_MCY,197.58,2246,62,0,0,0,0
2026-04-22,FB,Luma,iOS,Luma iOS_syh_260305_AEO,33.11,1760,50,0,0,0,0
